"cnty_fips","display_name","Value","theme_range"
29147,"""Nodaway, (MO)""",120.3,"91.8 - 123.2 (642)"
29149,"""Oregon, (MO)""",130.3,"123.3 - 144.4 (644)"
29151,"""Osage, (MO)""",144.7,"144.5 - 164.4 (639)"
29153,"""Ozark, (MO)""",137.8,"123.3 - 144.4 (644)"
29155,"""Pemiscot, (MO)""",199,"164.5 - 283.2 (641)"
29157,"""Perry, (MO)""",102.8,"91.8 - 123.2 (642)"
29159,"""Pettis, (MO)""",159.6,"144.5 - 164.4 (639)"
29161,"""Phelps, (MO)""",155.5,"144.5 - 164.4 (639)"
29163,"""Pike, (MO)""",115.6,"91.8 - 123.2 (642)"
29165,"""Platte, (MO)""",159,"144.5 - 164.4 (639)"
29167,"""Polk, (MO)""",126.5,"123.3 - 144.4 (644)"
29169,"""Pulaski, (MO)""",152.6,"144.5 - 164.4 (639)"
29171,"""Putnam, (MO)""",100.6,"91.8 - 123.2 (642)"
29173,"""Ralls, (MO)""",146.5,"144.5 - 164.4 (639)"
29175,"""Randolph, (MO)""",141.5,"123.3 - 144.4 (644)"
29177,"""Ray, (MO)""",149.3,"144.5 - 164.4 (639)"
29179,"""Reynolds, (MO)""",138.4,"123.3 - 144.4 (644)"
29181,"""Ripley, (MO)""",168,"164.5 - 283.2 (641)"
29183,"""St. Charles, (MO)""",161.3,"144.5 - 164.4 (639)"
29185,"""St. Clair, (MO)""",133,"123.3 - 144.4 (644)"
29186,"""Ste. Genevieve, (MO)""",104.8,"91.8 - 123.2 (642)"
29187,"""St. Francois, (MO)""",180.2,"164.5 - 283.2 (641)"
29189,"""St. Louis, (MO)""",152.6,"144.5 - 164.4 (639)"
29195,"""Saline, (MO)""",135.9,"123.3 - 144.4 (644)"
29197,"""Schuyler, (MO)""",132.5,"123.3 - 144.4 (644)"
29199,"""Scotland, (MO)""",97.7,"91.8 - 123.2 (642)"
29201,"""Scott, (MO)""",173,"164.5 - 283.2 (641)"
29203,"""Shannon, (MO)""",111.4,"91.8 - 123.2 (642)"
29205,"""Shelby, (MO)""",131.5,"123.3 - 144.4 (644)"
29207,"""Stoddard, (MO)""",163.4,"144.5 - 164.4 (639)"
29209,"""Stone, (MO)""",126.5,"123.3 - 144.4 (644)"
29211,"""Sullivan, (MO)""",104.9,"91.8 - 123.2 (642)"
29213,"""Taney, (MO)""",143.7,"123.3 - 144.4 (644)"
29215,"""Texas, (MO)""",147,"144.5 - 164.4 (639)"
29217,"""Vernon, (MO)""",138.8,"123.3 - 144.4 (644)"
29219,"""Warren, (MO)""",147.7,"144.5 - 164.4 (639)"
29221,"""Washington, (MO)""",146.4,"144.5 - 164.4 (639)"
29223,"""Wayne, (MO)""",159.4,"144.5 - 164.4 (639)"
29225,"""Webster, (MO)""",131.1,"123.3 - 144.4 (644)"
29227,"""Worth, (MO)""",82.1,"32.1 - 91.7 (644)"
29229,"""Wright, (MO)""",129.1,"123.3 - 144.4 (644)"
29510,"""St. Louis City, (MO)""",195,"164.5 - 283.2 (641)"
30001,"""Beaverhead, (MT)""",38.6,"32.1 - 91.7 (644)"
30003,"""Big Horn, (MT)""",124.8,"123.3 - 144.4 (644)"
30005,"""Blaine, (MT)""",107.8,"91.8 - 123.2 (642)"
30007,"""Broadwater, (MT)""",77.4,"32.1 - 91.7 (644)"
30009,"""Carbon, (MT)""",86.1,"32.1 - 91.7 (644)"
30011,"""Carter, (MT)""",57.1,"32.1 - 91.7 (644)"
30013,"""Cascade, (MT)""",129.6,"123.3 - 144.4 (644)"
30015,"""Chouteau, (MT)""",80.2,"32.1 - 91.7 (644)"
30017,"""Custer, (MT)""",47.5,"32.1 - 91.7 (644)"
30019,"""Daniels, (MT)""",57.9,"32.1 - 91.7 (644)"
30021,"""Dawson, (MT)""",45.9,"32.1 - 91.7 (644)"
30023,"""Deer Lodge, (MT)""",50.4,"32.1 - 91.7 (644)"
30025,"""Fallon, (MT)""",52.1,"32.1 - 91.7 (644)"
30027,"""Fergus, (MT)""",43.9,"32.1 - 91.7 (644)"
30029,"""Flathead, (MT)""",72.3,"32.1 - 91.7 (644)"
30031,"""Gallatin, (MT)""",81.2,"32.1 - 91.7 (644)"
30033,"""Garfield, (MT)""",63.9,"32.1 - 91.7 (644)"
30035,"""Glacier, (MT)""",113.7,"91.8 - 123.2 (642)"
30037,"""Golden Valley, (MT)""",74.6,"32.1 - 91.7 (644)"
30039,"""Granite, (MT)""",82.6,"32.1 - 91.7 (644)"
30041,"""Hill, (MT)""",106.7,"91.8 - 123.2 (642)"
30043,"""Jefferson, (MT)""",85.3,"32.1 - 91.7 (644)"
30045,"""Judith Basin, (MT)""",112.7,"91.8 - 123.2 (642)"
30047,"""Lake, (MT)""",67.9,"32.1 - 91.7 (644)"
30049,"""Lewis and Clark, (MT)""",99.9,"91.8 - 123.2 (642)"
30051,"""Liberty, (MT)""",61.5,"32.1 - 91.7 (644)"
30053,"""Lincoln, (MT)""",58.5,"32.1 - 91.7 (644)"
30055,"""McCone, (MT)""",54.8,"32.1 - 91.7 (644)"
30057,"""Madison, (MT)""",55.2,"32.1 - 91.7 (644)"
30059,"""Meagher, (MT)""",86.9,"32.1 - 91.7 (644)"
30061,"""Mineral, (MT)""",87,"32.1 - 91.7 (644)"
30063,"""Missoula, (MT)""",106.4,"91.8 - 123.2 (642)"
30065,"""Musselshell, (MT)""",95.3,"91.8 - 123.2 (642)"
30067,"""Park, (MT)""",42.8,"32.1 - 91.7 (644)"
30069,"""Petroleum, (MT)""",79.6,"32.1 - 91.7 (644)"
30071,"""Phillips, (MT)""",81.7,"32.1 - 91.7 (644)"
30073,"""Pondera, (MT)""",80.2,"32.1 - 91.7 (644)"
30075,"""Powder River, (MT)""",65.9,"32.1 - 91.7 (644)"
30077,"""Powell, (MT)""",74.9,"32.1 - 91.7 (644)"
30079,"""Prairie, (MT)""",49.4,"32.1 - 91.7 (644)"
30081,"""Ravalli, (MT)""",60.7,"32.1 - 91.7 (644)"
30083,"""Richland, (MT)""",44.9,"32.1 - 91.7 (644)"
30085,"""Roosevelt, (MT)""",62.2,"32.1 - 91.7 (644)"
30087,"""Rosebud, (MT)""",96.3,"91.8 - 123.2 (642)"
30089,"""Sanders, (MT)""",59.8,"32.1 - 91.7 (644)"
30091,"""Sheridan, (MT)""",48.6,"32.1 - 91.7 (644)"
30093,"""Silver Bow, (MT)""",119,"91.8 - 123.2 (642)"
30095,"""Stillwater, (MT)""",86.2,"32.1 - 91.7 (644)"
30097,"""Sweet Grass, (MT)""",60.4,"32.1 - 91.7 (644)"
30099,"""Teton, (MT)""",92.2,"91.8 - 123.2 (642)"
30101,"""Toole, (MT)""",54.2,"32.1 - 91.7 (644)"
30103,"""Treasure, (MT)""",111.3,"91.8 - 123.2 (642)"
30105,"""Valley, (MT)""",64.7,"32.1 - 91.7 (644)"
30107,"""Wheatland, (MT)""",61.9,"32.1 - 91.7 (644)"
30109,"""Wibaux, (MT)""",49.6,"32.1 - 91.7 (644)"
30111,"""Yellowstone, (MT)""",120.7,"91.8 - 123.2 (642)"
31001,"""Adams, (NE)""",132.8,"123.3 - 144.4 (644)"
31003,"""Antelope, (NE)""",74.3,"32.1 - 91.7 (644)"
31005,"""Arthur, (NE)""",86,"32.1 - 91.7 (644)"
31007,"""Banner, (NE)""",141.1,"123.3 - 144.4 (644)"
31009,"""Blaine, (NE)""",92.8,"91.8 - 123.2 (642)"
31011,"""Boone, (NE)""",58.6,"32.1 - 91.7 (644)"
31013,"""Box Butte, (NE)""",77.6,"32.1 - 91.7 (644)"
31015,"""Boyd, (NE)""",67.9,"32.1 - 91.7 (644)"
31017,"""Brown, (NE)""",69,"32.1 - 91.7 (644)"
31019,"""Buffalo, (NE)""",134.2,"123.3 - 144.4 (644)"
31021,"""Burt, (NE)""",86.5,"32.1 - 91.7 (644)"
31023,"""Butler, (NE)""",71.6,"32.1 - 91.7 (644)"
31025,"""Cass, (NE)""",137.6,"123.3 - 144.4 (644)"
31027,"""Cedar, (NE)""",108.3,"91.8 - 123.2 (642)"
31029,"""Chase, (NE)""",68.3,"32.1 - 91.7 (644)"
31031,"""Cherry, (NE)""",70,"32.1 - 91.7 (644)"
31033,"""Cheyenne, (NE)""",48.6,"32.1 - 91.7 (644)"
31035,"""Clay, (NE)""",100.6,"91.8 - 123.2 (642)"
31037,"""Colfax, (NE)""",95.3,"91.8 - 123.2 (642)"
31039,"""Cuming, (NE)""",53.9,"32.1 - 91.7 (644)"
31041,"""Custer, (NE)""",81.3,"32.1 - 91.7 (644)"
31043,"""Dakota, (NE)""",137.4,"123.3 - 144.4 (644)"
31045,"""Dawes, (NE)""",42.4,"32.1 - 91.7 (644)"
31047,"""Dawson, (NE)""",77.9,"32.1 - 91.7 (644)"
31049,"""Deuel, (NE)""",76.7,"32.1 - 91.7 (644)"
31051,"""Dixon, (NE)""",116,"91.8 - 123.2 (642)"
31053,"""Dodge, (NE)""",123.8,"123.3 - 144.4 (644)"
31055,"""Douglas, (NE)""",142.9,"123.3 - 144.4 (644)"
31057,"""Dundy, (NE)""",67.6,"32.1 - 91.7 (644)"
31059,"""Fillmore, (NE)""",62.9,"32.1 - 91.7 (644)"
31061,"""Franklin, (NE)""",81.5,"32.1 - 91.7 (644)"
31063,"""Frontier, (NE)""",131.5,"123.3 - 144.4 (644)"
31065,"""Furnas, (NE)""",66.8,"32.1 - 91.7 (644)"
31067,"""Gage, (NE)""",79.3,"32.1 - 91.7 (644)"
31069,"""Garden, (NE)""",98.7,"91.8 - 123.2 (642)"
31071,"""Garfield, (NE)""",82.5,"32.1 - 91.7 (644)"
31073,"""Gosper, (NE)""",68.6,"32.1 - 91.7 (644)"
31075,"""Grant, (NE)""",71.6,"32.1 - 91.7 (644)"
31077,"""Greeley, (NE)""",74.1,"32.1 - 91.7 (644)"
31079,"""Hall, (NE)""",145.7,"144.5 - 164.4 (639)"
31081,"""Hamilton, (NE)""",73.9,"32.1 - 91.7 (644)"
31083,"""Harlan, (NE)""",87.6,"32.1 - 91.7 (644)"
31085,"""Hayes, (NE)""",75.8,"32.1 - 91.7 (644)"
31087,"""Hitchcock, (NE)""",66.8,"32.1 - 91.7 (644)"
31089,"""Holt, (NE)""",63,"32.1 - 91.7 (644)"
31091,"""Hooker, (NE)""",121.9,"91.8 - 123.2 (642)"
31093,"""Howard, (NE)""",97.8,"91.8 - 123.2 (642)"
31095,"""Jefferson, (NE)""",50.3,"32.1 - 91.7 (644)"
31097,"""Johnson, (NE)""",87.4,"32.1 - 91.7 (644)"
31099,"""Kearney, (NE)""",83.9,"32.1 - 91.7 (644)"
31101,"""Keith, (NE)""",86,"32.1 - 91.7 (644)"
31103,"""Keya Paha, (NE)""",58.2,"32.1 - 91.7 (644)"
31105,"""Kimball, (NE)""",79.8,"32.1 - 91.7 (644)"
31107,"""Knox, (NE)""",87.9,"32.1 - 91.7 (644)"
31109,"""Lancaster, (NE)""",116.6,"91.8 - 123.2 (642)"
31111,"""Lincoln, (NE)""",173.6,"164.5 - 283.2 (641)"
31113,"""Logan, (NE)""",168.1,"164.5 - 283.2 (641)"
31115,"""Loup, (NE)""",71.2,"32.1 - 91.7 (644)"
31117,"""McPherson, (NE)""",118.2,"91.8 - 123.2 (642)"
31119,"""Madison, (NE)""",111.4,"91.8 - 123.2 (642)"
31121,"""Merrick, (NE)""",95.5,"91.8 - 123.2 (642)"
31123,"""Morrill, (NE)""",86.8,"32.1 - 91.7 (644)"
31125,"""Nance, (NE)""",92.4,"91.8 - 123.2 (642)"
31127,"""Nemaha, (NE)""",87.3,"32.1 - 91.7 (644)"
31129,"""Nuckolls, (NE)""",47.9,"32.1 - 91.7 (644)"
31131,"""Otoe, (NE)""",94.7,"91.8 - 123.2 (642)"
31133,"""Pawnee, (NE)""",77.6,"32.1 - 91.7 (644)"
31135,"""Perkins, (NE)""",69.2,"32.1 - 91.7 (644)"
31137,"""Phelps, (NE)""",60.2,"32.1 - 91.7 (644)"
31139,"""Pierce, (NE)""",87.6,"32.1 - 91.7 (644)"
31141,"""Platte, (NE)""",115.8,"91.8 - 123.2 (642)"
31143,"""Polk, (NE)""",65.5,"32.1 - 91.7 (644)"
31145,"""Red Willow, (NE)""",55.2,"32.1 - 91.7 (644)"
31147,"""Richardson, (NE)""",81.1,"32.1 - 91.7 (644)"
31149,"""Rock, (NE)""",63.8,"32.1 - 91.7 (644)"
31151,"""Saline, (NE)""",97.5,"91.8 - 123.2 (642)"
31153,"""Sarpy, (NE)""",151.3,"144.5 - 164.4 (639)"
31155,"""Saunders, (NE)""",116.8,"91.8 - 123.2 (642)"
31157,"""Scotts Bluff, (NE)""",140.7,"123.3 - 144.4 (644)"
31159,"""Seward, (NE)""",73.7,"32.1 - 91.7 (644)"
31161,"""Sheridan, (NE)""",57.9,"32.1 - 91.7 (644)"
31163,"""Sherman, (NE)""",105.6,"91.8 - 123.2 (642)"
31165,"""Sioux, (NE)""",54.9,"32.1 - 91.7 (644)"
31167,"""Stanton, (NE)""",111.3,"91.8 - 123.2 (642)"
31169,"""Thayer, (NE)""",72.5,"32.1 - 91.7 (644)"
31171,"""Thomas, (NE)""",120.4,"91.8 - 123.2 (642)"
31173,"""Thurston, (NE)""",121.3,"91.8 - 123.2 (642)"
31175,"""Valley, (NE)""",76.7,"32.1 - 91.7 (644)"
31177,"""Washington, (NE)""",104.7,"91.8 - 123.2 (642)"
31179,"""Wayne, (NE)""",66.9,"32.1 - 91.7 (644)"
31181,"""Webster, (NE)""",101.9,"91.8 - 123.2 (642)"
31183,"""Wheeler, (NE)""",75.3,"32.1 - 91.7 (644)"
31185,"""York, (NE)""",57.7,"32.1 - 91.7 (644)"
32001,"""Churchill, (NV)""",105.2,"91.8 - 123.2 (642)"
32003,"""Clark, (NV)""",150.4,"144.5 - 164.4 (639)"
32005,"""Douglas, (NV)""",82.3,"32.1 - 91.7 (644)"
32007,"""Elko, (NV)""",130.6,"123.3 - 144.4 (644)"
32009,"""Esmeralda, (NV)""",96.2,"91.8 - 123.2 (642)"
32011,"""Eureka, (NV)""",103.4,"91.8 - 123.2 (642)"
32013,"""Humboldt, (NV)""",77.2,"32.1 - 91.7 (644)"
32015,"""Lander, (NV)""",81,"32.1 - 91.7 (644)"
32017,"""Lincoln, (NV)""",192.9,"164.5 - 283.2 (641)"
32019,"""Lyon, (NV)""",118.4,"91.8 - 123.2 (642)"
32021,"""Mineral, (NV)""",76.1,"32.1 - 91.7 (644)"
32023,"""Nye, (NV)""",114.6,"91.8 - 123.2 (642)"
32027,"""Pershing, (NV)""",92.9,"91.8 - 123.2 (642)"
32029,"""Storey, (NV)""",120.2,"91.8 - 123.2 (642)"
32031,"""Washoe, (NV)""",119.3,"91.8 - 123.2 (642)"
32033,"""White Pine, (NV)""",59.7,"32.1 - 91.7 (644)"
32510,"""Carson City, (NV)""",126.4,"123.3 - 144.4 (644)"
33001,"""Belknap, (NH)""",118.8,"91.8 - 123.2 (642)"
33003,"""Carroll, (NH)""",71.5,"32.1 - 91.7 (644)"
33005,"""Cheshire, (NH)""",100.5,"91.8 - 123.2 (642)"
33007,"""Coos, (NH)""",52.9,"32.1 - 91.7 (644)"
33009,"""Grafton, (NH)""",66.8,"32.1 - 91.7 (644)"
33011,"""Hillsborough, (NH)""",133.5,"123.3 - 144.4 (644)"
33013,"""Merrimack, (NH)""",116.2,"91.8 - 123.2 (642)"
33015,"""Rockingham, (NH)""",133.5,"123.3 - 144.4 (644)"
33017,"""Strafford, (NH)""",127.5,"123.3 - 144.4 (644)"
33019,"""Sullivan, (NH)""",63.4,"32.1 - 91.7 (644)"
34001,"""Atlantic, (NJ)""",168.3,"164.5 - 283.2 (641)"
34003,"""Bergen, (NJ)""",125.7,"123.3 - 144.4 (644)"
34005,"""Burlington, (NJ)""",172.2,"164.5 - 283.2 (641)"
34007,"""Camden, (NJ)""",184,"164.5 - 283.2 (641)"
34009,"""Cape May, (NJ)""",146.5,"144.5 - 164.4 (639)"
34011,"""Cumberland, (NJ)""",188.1,"164.5 - 283.2 (641)"
34013,"""Essex, (NJ)""",152.6,"144.5 - 164.4 (639)"
34015,"""Gloucester, (NJ)""",167,"164.5 - 283.2 (641)"
34017,"""Hudson, (NJ)""",169.2,"164.5 - 283.2 (641)"
34019,"""Hunterdon, (NJ)""",131.8,"123.3 - 144.4 (644)"
34021,"""Mercer, (NJ)""",156.1,"144.5 - 164.4 (639)"
34023,"""Middlesex, (NJ)""",147.7,"144.5 - 164.4 (639)"
34025,"""Monmouth, (NJ)""",154,"144.5 - 164.4 (639)"
34027,"""Morris, (NJ)""",133.4,"123.3 - 144.4 (644)"
34029,"""Ocean, (NJ)""",153.2,"144.5 - 164.4 (639)"
34031,"""Passaic, (NJ)""",156.5,"144.5 - 164.4 (639)"
34033,"""Salem, (NJ)""",202.6,"164.5 - 283.2 (641)"
34035,"""Somerset, (NJ)""",124.6,"123.3 - 144.4 (644)"
34037,"""Sussex, (NJ)""",150.5,"144.5 - 164.4 (639)"
34039,"""Union, (NJ)""",132.5,"123.3 - 144.4 (644)"
34041,"""Warren, (NJ)""",168.6,"164.5 - 283.2 (641)"
35001,"""Bernalillo, (NM)""",94.4,"91.8 - 123.2 (642)"
35003,"""Catron, (NM)""",67.6,"32.1 - 91.7 (644)"
35005,"""Chaves, (NM)""",137.8,"123.3 - 144.4 (644)"
35006,"""Cibola, (NM)""",100.8,"91.8 - 123.2 (642)"
35007,"""Colfax, (NM)""",55.6,"32.1 - 91.7 (644)"
35009,"""Curry, (NM)""",150.3,"144.5 - 164.4 (639)"
35011,"""De Baca, (NM)""",103.4,"91.8 - 123.2 (642)"
35013,"""Dona Ana, (NM)""",119.8,"91.8 - 123.2 (642)"
35015,"""Eddy, (NM)""",143.1,"123.3 - 144.4 (644)"
35017,"""Grant, (NM)""",84.5,"32.1 - 91.7 (644)"
35019,"""Guadalupe, (NM)""",98.2,"91.8 - 123.2 (642)"
35021,"""Harding, (NM)""",95.1,"91.8 - 123.2 (642)"
35023,"""Hidalgo, (NM)""",93.4,"91.8 - 123.2 (642)"
35025,"""Lea, (NM)""",152.4,"144.5 - 164.4 (639)"
35027,"""Lincoln, (NM)""",69.9,"32.1 - 91.7 (644)"
35028,"""Los Alamos, (NM)""",79.7,"32.1 - 91.7 (644)"
35029,"""Luna, (NM)""",75,"32.1 - 91.7 (644)"
35031,"""McKinley, (NM)""",120.3,"91.8 - 123.2 (642)"
35033,"""Mora, (NM)""",84.8,"32.1 - 91.7 (644)"
35035,"""Otero, (NM)""",112.6,"91.8 - 123.2 (642)"
35037,"""Quay, (NM)""",97.2,"91.8 - 123.2 (642)"
35039,"""Rio Arriba, (NM)""",102.2,"91.8 - 123.2 (642)"
35041,"""Roosevelt, (NM)""",158.6,"144.5 - 164.4 (639)"
35043,"""Sandoval, (NM)""",94.7,"91.8 - 123.2 (642)"
35045,"""San Juan, (NM)""",124.7,"123.3 - 144.4 (644)"
35047,"""San Miguel, (NM)""",102.9,"91.8 - 123.2 (642)"
35049,"""Santa Fe, (NM)""",72.5,"32.1 - 91.7 (644)"
35051,"""Sierra, (NM)""",71.3,"32.1 - 91.7 (644)"
35053,"""Socorro, (NM)""",81.5,"32.1 - 91.7 (644)"
35055,"""Taos, (NM)""",87.7,"32.1 - 91.7 (644)"
35057,"""Torrance, (NM)""",97.9,"91.8 - 123.2 (642)"
35059,"""Union, (NM)""",82.1,"32.1 - 91.7 (644)"
35061,"""Valencia, (NM)""",95.4,"91.8 - 123.2 (642)"
36001,"""Albany, (NY)""",153.1,"144.5 - 164.4 (639)"
36003,"""Allegany, (NY)""",133.9,"123.3 - 144.4 (644)"
36005,"""Bronx, (NY)""",172.6,"164.5 - 283.2 (641)"
36007,"""Broome, (NY)""",142.4,"123.3 - 144.4 (644)"
36009,"""Cattaraugus, (NY)""",136.7,"123.3 - 144.4 (644)"
36011,"""Cayuga, (NY)""",146.7,"144.5 - 164.4 (639)"
36013,"""Chautauqua, (NY)""",148.2,"144.5 - 164.4 (639)"
36015,"""Chemung, (NY)""",169.4,"164.5 - 283.2 (641)"
36017,"""Chenango, (NY)""",127.4,"123.3 - 144.4 (644)"
36019,"""Clinton, (NY)""",158.6,"144.5 - 164.4 (639)"
36021,"""Columbia, (NY)""",145.5,"144.5 - 164.4 (639)"
36023,"""Cortland, (NY)""",144.8,"144.5 - 164.4 (639)"
36025,"""Delaware, (NY)""",120.4,"91.8 - 123.2 (642)"
36027,"""Dutchess, (NY)""",147.2,"144.5 - 164.4 (639)"
36029,"""Erie, (NY)""",131.3,"123.3 - 144.4 (644)"
36031,"""Essex, (NY)""",96.2,"91.8 - 123.2 (642)"
36033,"""Franklin, (NY)""",126.1,"123.3 - 144.4 (644)"
36035,"""Fulton, (NY)""",165.2,"164.5 - 283.2 (641)"
36037,"""Genesee, (NY)""",143,"123.3 - 144.4 (644)"
36039,"""Greene, (NY)""",158.9,"144.5 - 164.4 (639)"
36041,"""Hamilton, (NY)""",115.5,"91.8 - 123.2 (642)"
36043,"""Herkimer, (NY)""",133.2,"123.3 - 144.4 (644)"
36045,"""Jefferson, (NY)""",125.7,"123.3 - 144.4 (644)"
36047,"""Kings, (NY)""",155.9,"144.5 - 164.4 (639)"
36049,"""Lewis, (NY)""",83.7,"32.1 - 91.7 (644)"
36051,"""Livingston, (NY)""",130.3,"123.3 - 144.4 (644)"
36053,"""Madison, (NY)""",112.2,"91.8 - 123.2 (642)"
36055,"""Monroe, (NY)""",151.7,"144.5 - 164.4 (639)"
36057,"""Montgomery, (NY)""",153.5,"144.5 - 164.4 (639)"
36059,"""Nassau, (NY)""",142.1,"123.3 - 144.4 (644)"
36061,"""New York, (NY)""",113.7,"91.8 - 123.2 (642)"
36063,"""Niagara, (NY)""",144.6,"144.5 - 164.4 (639)"
36065,"""Oneida, (NY)""",151.2,"144.5 - 164.4 (639)"
36067,"""Onondaga, (NY)""",129.3,"123.3 - 144.4 (644)"
36069,"""Ontario, (NY)""",144,"123.3 - 144.4 (644)"
36071,"""Orange, (NY)""",167.7,"164.5 - 283.2 (641)"
36073,"""Orleans, (NY)""",145.4,"144.5 - 164.4 (639)"
36075,"""Oswego, (NY)""",144.3,"123.3 - 144.4 (644)"
36077,"""Otsego, (NY)""",132.7,"123.3 - 144.4 (644)"
36079,"""Putnam, (NY)""",141.4,"123.3 - 144.4 (644)"
36081,"""Queens, (NY)""",140.7,"123.3 - 144.4 (644)"
36083,"""Rensselaer, (NY)""",152.9,"144.5 - 164.4 (639)"
36085,"""Richmond, (NY)""",166.4,"164.5 - 283.2 (641)"
36087,"""Rockland, (NY)""",135.4,"123.3 - 144.4 (644)"
36089,"""St. Lawrence, (NY)""",137.5,"123.3 - 144.4 (644)"
36091,"""Saratoga, (NY)""",137.2,"123.3 - 144.4 (644)"
36093,"""Schenectady, (NY)""",137.7,"123.3 - 144.4 (644)"
36095,"""Schoharie, (NY)""",128.8,"123.3 - 144.4 (644)"
36097,"""Schuyler, (NY)""",112.4,"91.8 - 123.2 (642)"
36099,"""Seneca, (NY)""",157.5,"144.5 - 164.4 (639)"
36101,"""Steuben, (NY)""",131.9,"123.3 - 144.4 (644)"
36103,"""Suffolk, (NY)""",164.7,"164.5 - 283.2 (641)"
36105,"""Sullivan, (NY)""",148.9,"144.5 - 164.4 (639)"
36107,"""Tioga, (NY)""",155.6,"144.5 - 164.4 (639)"
36109,"""Tompkins, (NY)""",92.3,"91.8 - 123.2 (642)"
36111,"""Ulster, (NY)""",145.6,"144.5 - 164.4 (639)"
36113,"""Warren, (NY)""",124.5,"123.3 - 144.4 (644)"
36115,"""Washington, (NY)""",133.6,"123.3 - 144.4 (644)"
36117,"""Wayne, (NY)""",183.3,"164.5 - 283.2 (641)"
36119,"""Westchester, (NY)""",136.4,"123.3 - 144.4 (644)"
36121,"""Wyoming, (NY)""",133.9,"123.3 - 144.4 (644)"
36123,"""Yates, (NY)""",78.1,"32.1 - 91.7 (644)"
37001,"""Alamance, (NC)""",141.2,"123.3 - 144.4 (644)"
37003,"""Alexander, (NC)""",132.1,"123.3 - 144.4 (644)"
37005,"""Alleghany, (NC)""",91.3,"32.1 - 91.7 (644)"
37007,"""Anson, (NC)""",177.8,"164.5 - 283.2 (641)"
37009,"""Ashe, (NC)""",85.2,"32.1 - 91.7 (644)"
37011,"""Avery, (NC)""",91.5,"32.1 - 91.7 (644)"
37013,"""Beaufort, (NC)""",155.4,"144.5 - 164.4 (639)"
37015,"""Bertie, (NC)""",154.5,"144.5 - 164.4 (639)"
37017,"""Bladen, (NC)""",171,"164.5 - 283.2 (641)"
37019,"""Brunswick, (NC)""",135.7,"123.3 - 144.4 (644)"
37021,"""Buncombe, (NC)""",106,"91.8 - 123.2 (642)"
37023,"""Burke, (NC)""",135,"123.3 - 144.4 (644)"
37025,"""Cabarrus, (NC)""",153.5,"144.5 - 164.4 (639)"
37027,"""Caldwell, (NC)""",143,"123.3 - 144.4 (644)"
37029,"""Camden, (NC)""",173.6,"164.5 - 283.2 (641)"
37031,"""Carteret, (NC)""",142.3,"123.3 - 144.4 (644)"
37033,"""Caswell, (NC)""",172.9,"164.5 - 283.2 (641)"
37035,"""Catawba, (NC)""",111.2,"91.8 - 123.2 (642)"
37037,"""Chatham, (NC)""",102.8,"91.8 - 123.2 (642)"
37039,"""Cherokee, (NC)""",76.1,"32.1 - 91.7 (644)"
37041,"""Chowan, (NC)""",106,"91.8 - 123.2 (642)"
37043,"""Clay, (NC)""",73.4,"32.1 - 91.7 (644)"
37045,"""Cleveland, (NC)""",149.6,"144.5 - 164.4 (639)"
37047,"""Columbus, (NC)""",200.6,"164.5 - 283.2 (641)"
37049,"""Craven, (NC)""",139.1,"123.3 - 144.4 (644)"
37051,"""Cumberland, (NC)""",192.4,"164.5 - 283.2 (641)"
37053,"""Currituck, (NC)""",159.6,"144.5 - 164.4 (639)"
37055,"""Dare, (NC)""",83.8,"32.1 - 91.7 (644)"
37057,"""Davidson, (NC)""",153.2,"144.5 - 164.4 (639)"
37059,"""Davie, (NC)""",148.3,"144.5 - 164.4 (639)"
37061,"""Duplin, (NC)""",177.7,"164.5 - 283.2 (641)"
37063,"""Durham, (NC)""",134.7,"123.3 - 144.4 (644)"
37065,"""Edgecombe, (NC)""",207,"164.5 - 283.2 (641)"
37067,"""Forsyth, (NC)""",149,"144.5 - 164.4 (639)"
37069,"""Franklin, (NC)""",163.6,"144.5 - 164.4 (639)"
37071,"""Gaston, (NC)""",154.1,"144.5 - 164.4 (639)"
37073,"""Gates, (NC)""",198,"164.5 - 283.2 (641)"
37075,"""Graham, (NC)""",115.6,"91.8 - 123.2 (642)"
37077,"""Granville, (NC)""",153.8,"144.5 - 164.4 (639)"
37079,"""Greene, (NC)""",186.6,"164.5 - 283.2 (641)"
37081,"""Guilford, (NC)""",142.1,"123.3 - 144.4 (644)"
37083,"""Halifax, (NC)""",210.1,"164.5 - 283.2 (641)"
37085,"""Harnett, (NC)""",210.4,"164.5 - 283.2 (641)"
37087,"""Haywood, (NC)""",136.6,"123.3 - 144.4 (644)"
37089,"""Henderson, (NC)""",113.3,"91.8 - 123.2 (642)"
37091,"""Hertford, (NC)""",209,"164.5 - 283.2 (641)"
37093,"""Hoke, (NC)""",231.6,"164.5 - 283.2 (641)"
37095,"""Hyde, (NC)""",129.6,"123.3 - 144.4 (644)"
37097,"""Iredell, (NC)""",148.2,"144.5 - 164.4 (639)"
37099,"""Jackson, (NC)""",122.3,"91.8 - 123.2 (642)"
37101,"""Johnston, (NC)""",186.1,"164.5 - 283.2 (641)"
37103,"""Jones, (NC)""",157.3,"144.5 - 164.4 (639)"
37105,"""Lee, (NC)""",177.4,"164.5 - 283.2 (641)"
37107,"""Lenoir, (NC)""",190.2,"164.5 - 283.2 (641)"
