"GEO_ID","NAME","B19083_001E","B19083_001M"
"id","Geographic Area Name","Estimate!!Gini Index","Margin of Error!!Gini Index"
"0500000US13095","Dougherty County, Georgia","0.4948","0.0132"
"0500000US13111","Fannin County, Georgia","0.4519","0.0281"
"0500000US13153","Houston County, Georgia","0.4368","0.0134"
"0500000US13175","Laurens County, Georgia","0.4952","0.0163"
"0500000US13255","Spalding County, Georgia","0.4503","0.0213"
"0500000US13271","Telfair County, Georgia","0.4343","0.0307"
"0500000US13291","Union County, Georgia","0.4698","0.0344"
"0500000US13303","Washington County, Georgia","0.4620","0.0250"
"0500000US13311","White County, Georgia","0.4260","0.0302"
"0500000US13223","Paulding County, Georgia","0.3858","0.0137"
"0500000US13231","Pike County, Georgia","0.4545","0.0363"
"0500000US13245","Richmond County, Georgia","0.4761","0.0130"
"0500000US13267","Tattnall County, Georgia","0.4679","0.0237"
"0500000US13019","Berrien County, Georgia","0.4471","0.0208"
"0500000US13295","Walker County, Georgia","0.4598","0.0180"
"0500000US13135","Gwinnett County, Georgia","0.4300","0.0048"
"0500000US13013","Barrow County, Georgia","0.3943","0.0134"
"0500000US13049","Charlton County, Georgia","0.4360","0.0234"
"0500000US13065","Clinch County, Georgia","0.5444","0.0398"
"0500000US13015","Bartow County, Georgia","0.4303","0.0165"
"0500000US13097","Douglas County, Georgia","0.4071","0.0114"
"0500000US13131","Grady County, Georgia","0.4705","0.0263"
"0500000US13161","Jeff Davis County, Georgia","0.4429","0.0363"
"0500000US13209","Montgomery County, Georgia","0.5234","0.0758"
"0500000US13221","Oglethorpe County, Georgia","0.4137","0.0203"
"0500000US13243","Randolph County, Georgia","0.5508","0.1086"
"0500000US13247","Rockdale County, Georgia","0.4209","0.0111"
"0500000US13299","Ware County, Georgia","0.4574","0.0235"
"0500000US13305","Wayne County, Georgia","0.4679","0.0279"
"0500000US13309","Wheeler County, Georgia","0.4435","0.0315"
"0500000US13315","Wilcox County, Georgia","0.4481","0.0363"
"0500000US13009","Baldwin County, Georgia","0.4897","0.0269"
"0500000US13031","Bulloch County, Georgia","0.4773","0.0150"
"0500000US13059","Clarke County, Georgia","0.5271","0.0124"
"0500000US13101","Echols County, Georgia","0.5039","0.0609"
"0500000US13127","Glynn County, Georgia","0.5042","0.0215"
"0500000US13143","Haralson County, Georgia","0.4509","0.0307"
"0500000US13163","Jefferson County, Georgia","0.4742","0.0349"
"0500000US13169","Jones County, Georgia","0.4248","0.0253"
"0500000US13213","Murray County, Georgia","0.4054","0.0236"
"0500000US13215","Muscogee County, Georgia","0.4916","0.0104"
"0500000US13241","Rabun County, Georgia","0.5261","0.0451"
"0500000US13259","Stewart County, Georgia","0.5029","0.0368"
"0500000US13283","Treutlen County, Georgia","0.5227","0.0672"
"0500000US13155","Irwin County, Georgia","0.4842","0.0384"
"0500000US13003","Atkinson County, Georgia","0.4765","0.0513"
"0500000US13005","Bacon County, Georgia","0.4588","0.0485"
"0500000US13025","Brantley County, Georgia","0.4420","0.0265"
"0500000US16087","Washington County, Idaho","0.4448","0.0288"
"0500000US16031","Cassia County, Idaho","0.4133","0.0211"
"0500000US16045","Gem County, Idaho","0.4184","0.0320"
"0500000US16085","Valley County, Idaho","0.4714","0.0625"
"0500000US16003","Adams County, Idaho","0.4228","0.0305"
"0500000US16069","Nez Perce County, Idaho","0.4138","0.0142"
"0500000US16055","Kootenai County, Idaho","0.4420","0.0131"
"0500000US16061","Lewis County, Idaho","0.4586","0.0307"
"0500000US16023","Butte County, Idaho","0.4672","0.0364"
"0500000US16083","Twin Falls County, Idaho","0.4312","0.0226"
"0500000US16073","Owyhee County, Idaho","0.4761","0.0404"
"0500000US16015","Boise County, Idaho","0.4139","0.0281"
"0500000US16029","Caribou County, Idaho","0.4100","0.0301"
"0500000US16001","Ada County, Idaho","0.4659","0.0086"
"0500000US16005","Bannock County, Idaho","0.4473","0.0199"
"0500000US16011","Bingham County, Idaho","0.3951","0.0150"
"0500000US16025","Camas County, Idaho","0.5543","0.0482"
"0500000US16027","Canyon County, Idaho","0.4100","0.0105"
"0500000US16051","Jefferson County, Idaho","0.3723","0.0196"
"0500000US16057","Latah County, Idaho","0.4688","0.0149"
"0500000US16075","Payette County, Idaho","0.4321","0.0257"
"0500000US16009","Benewah County, Idaho","0.4253","0.0286"
"0500000US16033","Clark County, Idaho","0.3549","0.0354"
"0500000US16039","Elmore County, Idaho","0.4138","0.0300"
"0500000US16043","Fremont County, Idaho","0.3859","0.0353"
"0500000US16079","Shoshone County, Idaho","0.4508","0.0501"
"0500000US16049","Idaho County, Idaho","0.4223","0.0210"
"0500000US15001","Hawaii County, Hawaii","0.4742","0.0139"
"0500000US15009","Maui County, Hawaii","0.4430","0.0117"
"0500000US15007","Kauai County, Hawaii","0.4206","0.0133"
"0500000US15005","Kalawao County, Hawaii","0.3589","0.0755"
"0500000US17083","Jersey County, Illinois","0.4090","0.0152"
"0500000US17155","Putnam County, Illinois","0.4115","0.0332"
"0500000US17039","De Witt County, Illinois","0.4021","0.0226"
"0500000US17051","Fayette County, Illinois","0.4366","0.0201"
"0500000US17103","Lee County, Illinois","0.4344","0.0173"
"0500000US17107","Logan County, Illinois","0.4073","0.0161"
"0500000US17117","Macoupin County, Illinois","0.4213","0.0127"
"0500000US17159","Richland County, Illinois","0.4361","0.0194"
"0500000US17165","Saline County, Illinois","0.4732","0.0224"
"0500000US17189","Washington County, Illinois","0.4220","0.0301"
"0500000US17135","Montgomery County, Illinois","0.4325","0.0179"
"0500000US17195","Whiteside County, Illinois","0.4306","0.0163"
"0500000US17001","Adams County, Illinois","0.4548","0.0153"
"0500000US17027","Clinton County, Illinois","0.4191","0.0207"
"0500000US17037","DeKalb County, Illinois","0.4353","0.0103"
"0500000US17047","Edwards County, Illinois","0.4141","0.0257"
"0500000US17079","Jasper County, Illinois","0.4112","0.0250"
"0500000US17081","Jefferson County, Illinois","0.4579","0.0167"
"0500000US17197","Will County, Illinois","0.4111","0.0050"
"0500000US17199","Williamson County, Illinois","0.4456","0.0155"
"0500000US17041","Douglas County, Illinois","0.4355","0.0305"
"0500000US17057","Fulton County, Illinois","0.4330","0.0159"
"0500000US17061","Greene County, Illinois","0.4345","0.0326"
"0500000US17069","Hardin County, Illinois","0.5009","0.0872"
"0500000US17073","Henry County, Illinois","0.4212","0.0122"
"0500000US17095","Knox County, Illinois","0.4519","0.0151"
"0500000US17097","Lake County, Illinois","0.4870","0.0043"
"0500000US17127","Massac County, Illinois","0.4359","0.0280"
"0500000US17171","Scott County, Illinois","0.4337","0.0374"
"0500000US17017","Cass County, Illinois","0.4215","0.0266"
"0500000US17099","LaSalle County, Illinois","0.4307","0.0098"
"0500000US17067","Hancock County, Illinois","0.4120","0.0173"
"0500000US17063","Grundy County, Illinois","0.3925","0.0124"
"0500000US17091","Kankakee County, Illinois","0.4326","0.0086"
"0500000US17043","DuPage County, Illinois","0.4530","0.0033"
"0500000US17167","Sangamon County, Illinois","0.4627","0.0087"
"0500000US17129","Menard County, Illinois","0.4011","0.0250"
"0500000US17177","Stephenson County, Illinois","0.4446","0.0161"
"0500000US17031","Cook County, Illinois","0.5069","0.0021"
"0500000US17141","Ogle County, Illinois","0.4099","0.0136"
"0500000US17137","Morgan County, Illinois","0.4355","0.0156"
"0500000US17193","White County, Illinois","0.4198","0.0244"
"0500000US17203","Woodford County, Illinois","0.4220","0.0223"
"0500000US17071","Henderson County, Illinois","0.4066","0.0517"
"0500000US17111","McHenry County, Illinois","0.4062","0.0072"
"0500000US17113","McLean County, Illinois","0.4645","0.0098"
"0500000US17145","Perry County, Illinois","0.4686","0.0421"
"0500000US17149","Pike County, Illinois","0.4355","0.0130"
"0500000US17161","Rock Island County, Illinois","0.4353","0.0110"
"0500000US17163","St. Clair County, Illinois","0.4706","0.0102"
"0500000US17185","Wabash County, Illinois","0.4286","0.0346"
"0500000US17013","Calhoun County, Illinois","0.4284","0.0302"
"0500000US17035","Cumberland County, Illinois","0.3961","0.0210"
"0500000US17085","Jo Daviess County, Illinois","0.4355","0.0344"
"0500000US17089","Kane County, Illinois","0.4425","0.0065"
"0500000US17101","Lawrence County, Illinois","0.4030","0.0150"
"0500000US17009","Brown County, Illinois","0.3869","0.0277"
"0500000US17123","Marshall County, Illinois","0.4158","0.0197"
"0500000US17075","Iroquois County, Illinois","0.4197","0.0143"
"0500000US17021","Christian County, Illinois","0.4208","0.0147"
"0500000US17025","Clay County, Illinois","0.4237","0.0268"
"0500000US17059","Gallatin County, Illinois","0.4548","0.0349"
"0500000US17077","Jackson County, Illinois","0.5355","0.0191"
"0500000US17133","Monroe County, Illinois","0.4289","0.0208"
"0500000US17143","Peoria County, Illinois","0.4756","0.0093"
"0500000US17181","Union County, Illinois","0.4472","0.0267"
"0500000US17201","Winnebago County, Illinois","0.4501","0.0088"
"0500000US17147","Piatt County, Illinois","0.3953","0.0235"
"0500000US17153","Pulaski County, Illinois","0.4624","0.0372"
"0500000US17169","Schuyler County, Illinois","0.3868","0.0320"
"0500000US17175","Stark County, Illinois","0.4734","0.0343"
"0500000US17045","Edgar County, Illinois","0.4300","0.0303"
"0500000US17005","Bond County, Illinois","0.4132","0.0320"
"0500000US17007","Boone County, Illinois","0.4381","0.0258"
"0500000US17011","Bureau County, Illinois","0.4153","0.0126"
"0500000US17015","Carroll County, Illinois","0.4172","0.0191"
"0500000US17029","Coles County, Illinois","0.4984","0.0289"
"0500000US17033","Crawford County, Illinois","0.4577","0.0230"
"0500000US18105","Monroe County, Indiana","0.4998","0.0130"
"0500000US18045","Fountain County, Indiana","0.4429","0.0331"
"0500000US18039","Elkhart County, Indiana","0.4183","0.0093"
"0500000US18025","Crawford County, Indiana","0.4118","0.0405"
"0500000US18017","Cass County, Indiana","0.4185","0.0219"
"0500000US18097","Marion County, Indiana","0.4804","0.0049"
"0500000US18021","Clay County, Indiana","0.3865","0.0140"
"0500000US18063","Hendricks County, Indiana","0.3853","0.0135"
"0500000US18047","Franklin County, Indiana","0.4089","0.0277"
"0500000US18053","Grant County, Indiana","0.4140","0.0131"
"0500000US18071","Jackson County, Indiana","0.4203","0.0160"
"0500000US18067","Howard County, Indiana","0.4345","0.0102"
"0500000US18119","Owen County, Indiana","0.3936","0.0219"
"0500000US18135","Randolph County, Indiana","0.4096","0.0224"
"0500000US18183","Whitley County, Indiana","0.3994","0.0208"
"0500000US18013","Brown County, Indiana","0.4596","0.0473"
"0500000US18023","Clinton County, Indiana","0.3888","0.0179"
"0500000US18161","Union County, Indiana","0.3792","0.0281"
"0500000US18093","Lawrence County, Indiana","0.4067","0.0170"
"0500000US18027","Daviess County, Indiana","0.4137","0.0142"
"0500000US18029","Dearborn County, Indiana","0.4104","0.0131"
"0500000US18083","Knox County, Indiana","0.4347","0.0161"
"0500000US18123","Perry County, Indiana","0.4086","0.0198"
"0500000US18131","Pulaski County, Indiana","0.3966","0.0319"
"0500000US18129","Posey County, Indiana","0.4065","0.0233"
"0500000US18171","Warren County, Indiana","0.3765","0.0286"
"0500000US18165","Vermillion County, Indiana","0.4169","0.0263"
"0500000US18003","Allen County, Indiana","0.4521","0.0082"
"0500000US18031","Decatur County, Indiana","0.4022","0.0229"
"0500000US18043","Floyd County, Indiana","0.4452","0.0128"
"0500000US18079","Jennings County, Indiana","0.3877","0.0187"
"0500000US18081","Johnson County, Indiana","0.4135","0.0133"
"0500000US18109","Morgan County, Indiana","0.3873","0.0147"
"0500000US18051","Gibson County, Indiana","0.4148","0.0167"
"0500000US18117","Orange County, Indiana","0.4297","0.0187"
"0500000US18085","Kosciusko County, Indiana","0.4112","0.0134"
"0500000US18099","Marshall County, Indiana","0.4281","0.0175"
"0500000US18163","Vanderburgh County, Indiana","0.4751","0.0154"
"0500000US18009","Blackford County, Indiana","0.4390","0.0407"
"0500000US18143","Scott County, Indiana","0.4046","0.0178"
"0500000US18061","Harrison County, Indiana","0.4131","0.0205"
"0500000US18091","LaPorte County, Indiana","0.4395","0.0163"
"0500000US18169","Wabash County, Indiana","0.3999","0.0212"
"0500000US18073","Jasper County, Indiana","0.3775","0.0162"
"0500000US18101","Martin County, Indiana","0.4123","0.0293"
"0500000US18127","Porter County, Indiana","0.4274","0.0091"
"0500000US18145","Shelby County, Indiana","0.3978","0.0154"
"0500000US18137","Ripley County, Indiana","0.4111","0.0241"
"0500000US18147","Spencer County, Indiana","0.4218","0.0592"
"0500000US18153","Sullivan County, Indiana","0.4359","0.0296"
"0500000US18159","Tipton County, Indiana","0.4109","0.0263"
"0500000US18157","Tippecanoe County, Indiana","0.4688","0.0100"
"0500000US18167","Vigo County, Indiana","0.4653","0.0136"
"0500000US18173","Warrick County, Indiana","0.4347","0.0160"
"0500000US18057","Hamilton County, Indiana","0.4378","0.0097"
"0500000US18033","DeKalb County, Indiana","0.4132","0.0223"
"0500000US18087","LaGrange County, Indiana","0.4023","0.0198"
"0500000US18005","Bartholomew County, Indiana","0.4319","0.0110"
"0500000US18139","Rush County, Indiana","0.4305","0.0242"
"0500000US18011","Boone County, Indiana","0.4771","0.0208"
"0500000US18049","Fulton County, Indiana","0.4182","0.0375"
"0500000US18089","Lake County, Indiana","0.4473","0.0068"
"0500000US18107","Montgomery County, Indiana","0.3897","0.0121"
"0500000US18113","Noble County, Indiana","0.4026","0.0178"
"0500000US18001","Adams County, Indiana","0.4149","0.0230"
"0500000US18041","Fayette County, Indiana","0.4309","0.0251"
"0500000US19055","Delaware County, Iowa","0.4256","0.0493"
"0500000US19185","Wayne County, Iowa","0.4475","0.0533"
"0500000US19113","Linn County, Iowa","0.4308","0.0092"
"0500000US19163","Scott County, Iowa","0.4516","0.0098"
"0500000US19141","O'Brien County, Iowa","0.4233","0.0272"
"0500000US19011","Benton County, Iowa","0.4254","0.0213"
"0500000US19061","Dubuque County, Iowa","0.4385","0.0145"
"0500000US19079","Hamilton County, Iowa","0.4103","0.0240"
"0500000US19151","Pocahontas County, Iowa","0.4037","0.0156"
"0500000US19175","Union County, Iowa","0.4312","0.0232"
"0500000US19177","Van Buren County, Iowa","0.4639","0.0489"
"0500000US19159","Ringgold County, Iowa","0.4713","0.0376"
"0500000US19051","Davis County, Iowa","0.4107","0.0264"
"0500000US19001","Adair County, Iowa","0.4293","0.0304"
"0500000US19009","Audubon County, Iowa","0.3920","0.0177"
"0500000US19039","Clarke County, Iowa","0.4185","0.0298"
"0500000US19093","Ida County, Iowa","0.4608","0.0383"
"0500000US19107","Keokuk County, Iowa","0.4387","0.0295"
"0500000US19135","Monroe County, Iowa","0.4075","0.0608"
"0500000US19179","Wapello County, Iowa","0.4409","0.0260"
"0500000US19167","Sioux County, Iowa","0.3844","0.0185"
"0500000US19025","Calhoun County, Iowa","0.4460","0.0170"
"0500000US19031","Cedar County, Iowa","0.3785","0.0176"
"0500000US19033","Cerro Gordo County, Iowa","0.4437","0.0178"
"0500000US19073","Greene County, Iowa","0.4054","0.0178"
"0500000US19083","Hardin County, Iowa","0.4090","0.0202"
"0500000US19117","Lucas County, Iowa","0.4578","0.0475"
"0500000US19189","Winnebago County, Iowa","0.3871","0.0177"
"0500000US19147","Palo Alto County, Iowa","0.4059","0.0235"
"0500000US19007","Appanoose County, Iowa","0.5136","0.0466"
"0500000US19095","Iowa County, Iowa","0.4397","0.0369"
"0500000US19099","Jasper County, Iowa","0.4093","0.0143"
"0500000US19191","Winneshiek County, Iowa","0.4005","0.0155"
"0500000US19157","Poweshiek County, Iowa","0.4520","0.0233"
"0500000US19127","Marshall County, Iowa","0.4024","0.0165"
"0500000US19015","Boone County, Iowa","0.4076","0.0223"
"0500000US19017","Bremer County, Iowa","0.4128","0.0168"
"0500000US19089","Howard County, Iowa","0.4145","0.0315"
"0500000US19063","Emmet County, Iowa","0.4744","0.0790"
"0500000US19081","Hancock County, Iowa","0.3863","0.0245"
"0500000US19121","Madison County, Iowa","0.4349","0.0400"
"0500000US19125","Marion County, Iowa","0.4038","0.0213"
"0500000US19197","Wright County, Iowa","0.4314","0.0223"
"0500000US39097","Madison County, Ohio","0.4102","0.0178"
"0500000US39119","Muskingum County, Ohio","0.4492","0.0210"
"0500000US27037","Dakota County, Minnesota","0.4135","0.0045"
"0500000US27083","Lyon County, Minnesota","0.4652","0.0410"
"0500000US27129","Renville County, Minnesota","0.4402","0.0146"
"0500000US27031","Cook County, Minnesota","0.4307","0.0341"
"0500000US27093","Meeker County, Minnesota","0.4281","0.0186"
"0500000US27113","Pennington County, Minnesota","0.4163","0.0219"
